(2.68353,-36.4616,156.923)
(2.93817,-36.3537,171.841)
(3.28738,-36.2068,192.464)
(3.41512,-36.1527,200)
(3.41543,-36.1526,200.018)
(3.41597,-36.1523,200.05)
(3.41597,-36.1523,200.05)
(3.48976,-36.1201,204.611)
(3.56925,-36.0854,209.522)
(3.80767,-35.9782,224.122)
(4.2276,-35.7831,250)
(4.22789,-35.783,250.018)
(4.22839,-35.7828,250.05)
(4.22839,-35.7828,250.05)
(-27.1718,-21.3629,-3.22724)
(-27.1719,-21.3628,-1.01)
(-27.1719,-21.3628,-0.99)
(-27.1719,-21.3628,0)
(-27.1719,-21.3628,0.018)
(-27.1719,-21.3628,0.05)
(-27.1719,-21.3628,0.050001)
(-27.1748,-21.3648,3.73202)
(-27.2134,-21.3921,45.3971)
(-27.2157,-21.3971,50)
(-27.2157,-21.3971,50.018)
(-27.2157,-21.3971,50.05)
(-27.2157,-21.3971,50.05)
(-27.2385,-21.4302,74.4738)
(-27.2725,-21.4854,112.502)
(-27.2614,-21.4925,116.567)
(-27.2527,-21.4948,119.336)
(-27.2521,-21.4953,119.929)
(-27.2516,-21.4946,121.155)
(-27.2517,-21.4945,121.73)
(-27.2701,-21.5461,126.812)
(-27.3292,-21.5943,133.918)
(-27.3297,-21.595,134.011)
(-27.3313,-21.5978,134.401)
(-27.3336,-21.603,135.276)
(-27.3349,-21.6147,137.361)
(-27.5612,-22.0213,200)
(-27.5612,-22.0214,200.018)
(-27.5614,-22.0216,200.05)
(-27.5614,-22.0216,200.05)
(-27.6483,-22.1465,219.233)
(-27.7302,-22.2597,236.842)
(-27.7918,-22.3418,250)
(-27.7919,-22.3419,250.018)
(-27.792,-22.3421,250.05)
(-27.792,-22.3421,250.05)
(-25.9214,-21.3996,-1.01)
(-25.9214,-21.3996,-0.99)
(-25.9215,-21.3996,-1.11022e-16)
(-25.9215,-21.3996,0.018)
(-25.9215,-21.3996,0.05)
(-25.9215,-21.3996,0.050001)
(-25.9207,-21.395,8.25393)
(-25.9198,-21.3893,17.9964)
(-25.9188,-21.368,50)
(-25.9188,-21.368,50.018)
(-25.9188,-21.3679,50.05)
(-25.9188,-21.3679,50.05)
(-25.8991,-21.3409,108.813)
(-25.8987,-21.3406,109.859)
(-25.9007,-21.3423,112.94)
(-25.9105,-21.3299,117.072)
(-25.9152,-21.3189,118.684)
(-25.911,-21.2813,125.593)
(-25.9065,-21.2626,128.491)
(-25.9117,-21.2483,131.095)
(-25.919,-21.2411,132.968)
(-25.9217,-21.2387,133.56)
(-25.9225,-21.2377,133.771)
(-25.9288,-21.2254,135.423)
(-25.9509,-21.1889,139.76)
(-25.9525,-21.1877,140.049)
(-26.1793,-20.9795,182.916)
(-26.1943,-20.9667,185.553)
(-26.2057,-20.9568,187.568)
(-26.2762,-20.8964,200)
(-26.2763,-20.8963,200.018)
(-26.2765,-20.8962,200.05)
(-26.2765,-20.8962,200.05)
(-26.4756,-20.7466,235.84)
(-26.5572,-20.6901,250)
(-26.5573,-20.69,250.018)
(-26.5575,-20.6899,250.05)
(-26.5575,-20.6899,250.05)
(35.9816,-36.4997,-1.01)
(35.9816,-36.4997,-0.99)
(35.9814,-36.4997,-0.366319)
(35.9812,-36.4996,-5.55112e-17)
(35.9812,-36.4996,0.018)
(35.9812,-36.4996,0.05)
(35.9812,-36.4996,0.050001)
(35.9564,-36.5193,50)
(35.9564,-36.5193,50.018)
(35.9563,-36.5193,50.05)
(35.9563,-36.5193,50.05)
(35.9106,-36.4728,94.504)
(35.8925,-36.4619,105.75)
(35.878,-36.4532,115.56)
(35.818,-36.4254,152.071)
(35.742,-36.3924,200)
(35.742,-36.3924,200.018)
(35.7419,-36.3924,200.05)
(35.7419,-36.3924,200.05)
(35.6881,-36.4164,224.085)
(35.6519,-36.4381,242.35)
(35.6383,-36.4478,250)
(35.6382,-36.4478,250.018)
(35.6382,-36.4478,250.05)
(35.6382,-36.4478,250.05)
(31.3922,28.5641,-2.41147)
(31.3922,28.564,-1.01)
(31.3922,28.564,-0.99)
(31.3922,28.5639,1.11022e-16)
(31.3922,28.5639,0.018)
(31.3922,28.5639,0.05)
(31.3922,28.5639,0.050001)
(31.3908,28.5658,3.7462)
(31.3814,28.5757,20.9986)
(31.3644,28.5887,50)
(31.3644,28.5887,50.018)
(31.3644,28.5887,50.05)
(31.3644,28.5887,50.05)
(31.3825,28.5805,67.752)
(31.3854,28.5794,70.2001)
(31.3982,28.5749,80.2064)
(31.4241,28.5656,98.2518)
(31.5012,28.5415,141.332)
(31.5499,28.522,177.881)
(31.5499,28.5219,177.896)
(31.5511,28.5213,178.908)
(31.5525,28.5206,180.038)
(31.5588,28.5183,184.392)
(31.5815,28.5085,200)
(31.5816,28.5085,200.018)
(31.5816,28.5085,200.05)
(31.5816,28.5085,200.05)
(31.6277,28.4813,234.028)
(31.6495,28.4693,250)
(31.6495,28.4692,250.018)
(31.6496,28.4692,250.05)
(31.6496,28.4692,250.05)
(34.4868,-12.7038,-1.01)
(34.4868,-12.7038,-0.99)
(34.4867,-12.7038,1.11022e-16)
(34.4867,-12.7038,0.018)
(34.4867,-12.7038,0.05)
(34.4867,-12.7038,0.050001)
(34.483,-12.7042,32.1001)
(34.4827,-12.7077,50)
(34.4827,-12.7077,50.018)
(34.4827,-12.7077,50.05)
(34.4827,-12.7077,50.05)
(34.4759,-12.7353,80.5888)
(34.472,-12.7581,104.623)
(34.4585,-12.7831,137.715)
(34.4461,-12.8071,163.108)
(34.4311,-12.8437,200)
(34.4311,-12.8438,200.018)
(34.4312,-12.8438,200.05)
(34.4312,-12.8438,200.05)
(34.46,-12.8978,241.455)
(34.4703,-12.9109,250)
(34.4704,-12.9109,250.018)
(34.4704,-12.911,250.05)
(34.4704,-12.911,250.05)
4,-36.5726,195.69)
(22.7366,-36.6034,200)
(22.7369,-36.6035,200.018)
(22.7374,-36.6038,200.05)
(22.7374,-36.6038,200.05)
(22.9518,-36.6972,213.285)
(23.1991,-36.8074,228.781)
(23.5351,-36.9588,250)
(23.5354,-36.959,250.018)
(23.5359,-36.9592,250.05)
(23.5359,-36.9592,250.05)
